fecha,vc_a,vc_e,vc_d,razon_45,senal_45,pos_45,razon_64,senal_64,pos_64,razon_90,senal_90,pos_90,razon_105,senal_105,pos_105,razon_126,senal_126,pos_126,votos,posicion,acum_a,acum_voto,acum_45_e,acum_45_d,acum_64_e,acum_64_d,acum_90_e,acum_90_d,acum_105_e,acum_105_d,acum_126_e,acum_126_d,aviso,aviso_estado
2016-04-06,35422.37,37457.43,29969.68,0.014038,A,A,0.012406,A,A,-0.001575,fuera,fuera,-0.009212,fuera,fuera,-0.012449,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-07,35591.71,37493.58,30016.37,0.018440,A,A,0.017501,A,A,0.003862,fuera,fuera,-0.004029,fuera,fuera,-0.007756,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-08,35624.22,37489.99,30047.67,0.018703,A,A,0.018487,A,A,0.005400,fuera,fuera,-0.002665,fuera,fuera,-0.006831,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-11,35894.64,37491.94,30109.66,0.025446,A,A,0.026101,A,A,0.013513,fuera,fuera,0.005283,fuera,fuera,0.000717,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-12,35934.60,37507.70,30128.20,0.025493,A,A,0.027156,A,A,0.015118,fuera,fuera,0.006746,fuera,fuera,0.001822,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-13,35842.95,37460.10,30071.32,0.021842,A,A,0.024494,A,A,0.012936,fuera,fuera,0.004513,fuera,fuera,-0.000699,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-14,36135.31,37502.71,30145.10,0.028949,A,A,0.032528,A,A,0.021436,A,fuera,0.012965,fuera,fuera,0.007376,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-15,36119.05,37517.18,30159.74,0.027176,A,A,0.031722,A,A,0.021215,A,fuera,0.012716,fuera,fuera,0.006883,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-18,35981.55,37527.56,30133.43,0.021818,A,A,0.027367,A,A,0.017570,A,fuera,0.009177,fuera,fuera,0.003048,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-19,36051.88,37557.77,30156.60,0.022309,A,A,0.028851,A,A,0.019706,A,fuera,0.011479,fuera,fuera,0.005039,fuera,fuera,3,E,,,,,,,,,,,,,,
2016-04-20,35999.19,37540.30,30155.23,0.019440,A,A,0.026852,A,A,0.018351,A,A,0.010423,fuera,fuera,0.003650,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-21,36099.25,37554.68,30195.77,0.021070,A,A,0.028963,A,A,0.021190,A,A,0.013662,fuera,fuera,0.006559,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-22,36082.45,37503.37,30163.26,0.019634,A,A,0.027702,A,A,0.020749,A,A,0.013628,fuera,fuera,0.006260,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-25,36268.63,37520.59,30208.66,0.023798,A,A,0.032260,A,A,0.026045,A,A,0.019303,fuera,fuera,0.011610,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-26,36209.97,37539.32,30208.82,0.021092,A,A,0.029866,A,A,0.024538,A,A,0.018052,fuera,fuera,0.010131,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-27,36291.28,37546.18,30222.41,0.022273,A,A,0.031491,A,A,0.026972,A,A,0.020737,A,fuera,0.012520,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-28,36321.20,37559.27,30234.39,0.021816,A,A,0.031582,A,A,0.027777,A,A,0.021957,A,fuera,0.013497,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-04-29,36025.07,37495.16,30130.32,0.012391,A,A,0.022527,A,A,0.019372,A,A,0.014052,A,fuera,0.005436,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-05-02,35785.98,37474.40,30078.86,0.004678,A,A,0.015420,A,A,0.012678,A,A,0.007760,A,fuera,-0.000998,fuera,fuera,2,E,,,,,,,,,,,,,,
2016-05-03,35864.00,37509.37,30115.88,0.005858,A,A,0.017390,A,A,0.015045,A,A,0.010382,A,A,0.001444,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-04,35885.39,37537.97,30155.40,0.005495,A,A,0.017555,A,A,0.015856,A,A,0.011321,A,A,0.002322,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-05,35833.29,37552.83,30157.84,0.003425,A,A,0.015520,A,A,0.014632,A,A,0.010135,A,A,0.001158,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-06,35696.80,37541.36,30114.97,-0.000859,A,A,0.011060,A,A,0.011152,A,A,0.006602,A,A,-0.002307,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-09,35661.48,37565.46,30122.77,-0.002191,A,A,0.009431,A,A,0.010514,A,A,0.005898,A,A,-0.002924,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-10,35815.87,37575.12,30166.76,0.001712,A,A,0.013097,A,A,0.015203,A,A,0.010441,A,A,0.001723,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-11,36265.38,37611.40,30273.43,0.013596,A,A,0.024899,A,A,0.028014,A,A,0.023166,A,A,0.014509,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-12,36266.25,37615.82,30285.23,0.012786,A,A,0.023946,A,A,0.028085,A,A,0.023152,A,A,0.014720,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-13,36393.62,37589.87,30307.38,0.015383,A,A,0.026341,A,A,0.031618,A,A,0.026689,A,A,0.018441,fuera,fuera,1,A,,,,,,,,,,,,,,
2016-05-16,36467.53,37613.73,30348.88,0.016470,A,A,0.027180,A,A,0.033478,A,A,0.028744,A,A,0.020604,A,fuera,1,A,,,,,,,,,,,,,,
2016-05-17,36711.15,37637.49,30394.01,0.022477,A,A,0.032746,A,A,0.040031,A,A,0.035608,A,A,0.027524,A,fuera,1,A,,,,,,,,,,,,,,
2016-05-18,36676.83,37614.57,30384.82,0.020864,A,A,0.030670,A,A,0.038754,A,A,0.034649,A,A,0.026698,A,fuera,1,A,,,,,,,,,,,,,,
2016-05-19,36506.49,37600.60,30331.37,0.015511,A,A,0.025018,A,A,0.033684,A,A,0.029756,A,A,0.022170,A,fuera,1,A,,,,,,,,,,,,,,
2016-05-20,36523.68,37594.95,30330.49,0.015457,A,A,0.024619,A,A,0.033817,A,A,0.030081,A,A,0.022916,A,A,0,A,,,,,,,,,,,,,,
2016-05-23,36484.39,37606.45,30326.14,0.013661,A,A,0.022658,A,A,0.032345,A,A,0.028842,A,A,0.022092,A,A,0,A,,,,,,,,,,,,,,
2016-05-24,36519.47,37607.88,30343.04,0.014030,A,A,0.022762,A,A,0.032861,A,A,0.029788,A,A,0.023388,A,A,0,A,,,,,,,,,,,,,,
2016-05-25,36672.27,37611.64,30357.61,0.017762,A,A,0.025971,A,A,0.036608,A,A,0.034056,A,A,0.027898,A,A,0,A,,,,,,,,,,,,,,
2016-05-26,36910.09,37635.94,30407.98,0.023683,A,A,0.031446,A,A,0.042678,A,A,0.040681,A,A,0.034758,A,A,0,A,,,,,,,,,,,,,,
2016-05-27,36780.39,37625.55,30375.74,0.019377,A,A,0.026666,A,A,0.038264,A,A,0.037060,A,A,0.031333,A,A,0,A,,,,,,,,,,,,,,
2016-05-30,36906.46,37655.64,30406.35,0.022125,A,A,0.028995,A,A,0.040996,A,A,0.040585,A,A,0.035027,A,A,0,A,,,,,,,,,,,,,,
2016-05-31,37041.88,37674.52,30447.18,0.025005,A,A,0.031560,A,A,0.044032,A,A,0.044335,A,A,0.038909,A,A,0,A,,,,,,,,,,,,,,
2016-06-01,37008.07,37629.56,30408.11,0.023409,A,A,0.029655,A,A,0.042303,A,A,0.043234,A,A,0.038059,A,A,0,A,,,,,,,,,,,,,,
2016-06-02,37148.37,37677.19,30458.20,0.026506,A,A,0.032573,A,A,0.045483,A,A,0.046981,A,A,0.041989,A,A,0,A,,,,,,,,,,,,,,
2016-06-03,37109.37,37687.27,30447.63,0.024508,A,A,0.030593,A,A,0.043587,A,A,0.045613,A,A,0.040841,A,A,0,A,,,,,,,,,,,,,,
2016-06-06,36915.30,37682.86,30429.10,0.018329,A,A,0.024417,A,A,0.037380,A,A,0.039819,A,A,0.035385,A,A,0,A,,,,,,,,,,,,,,
2016-06-07,36964.58,37687.81,30417.65,0.018801,A,A,0.024989,A,A,0.038152,A,A,0.040837,A,A,0.036716,A,A,0,A,,,,,,,,,,,,,,
2016-06-08,37138.67,37709.53,30472.64,0.022524,A,A,0.028836,A,A,0.042451,A,A,0.045349,A,A,0.041453,A,A,0,A,,,,,,,,,,,,,,
2016-06-09,36971.34,37684.48,30416.07,0.017059,A,A,0.023269,A,A,0.037086,A,A,0.040298,A,A,0.036634,A,A,0,A,,,,,,,,,,,,,,
2016-06-10,36997.08,37699.55,30443.57,0.016913,A,A,0.023063,A,A,0.037031,A,A,0.040587,A,A,0.037154,A,A,0,A,,,,,,,,,,,,,,
2016-06-13,36827.32,37720.49,30429.75,0.011671,A,A,0.017774,A,A,0.031485,A,A,0.035410,A,A,0.032249,A,A,0,A,,,,,,,,,,,,,,
2016-06-14,36578.86,37718.69,30376.60,0.004450,A,A,0.010496,A,A,0.023785,A,A,0.028004,A,A,0.025234,A,A,0,A,,,,,,,,,,,,,,
2016-06-15,36527.19,37728.47,30356.82,0.002613,A,A,0.008636,A,A,0.021614,A,A,0.026108,A,A,0.023822,A,A,0,A,,,,,,,,,,,,,,
2016-06-16,36515.27,37725.16,30358.45,0.002054,A,A,0.007942,A,A,0.020563,A,A,0.025335,A,A,0.023531,A,A,0,A,,,,,,,,,,,,,,
2016-06-17,36591.15,37772.83,30401.38,0.003847,A,A,0.009501,A,A,0.021894,A,A,0.026885,A,A,0.025567,A,A,0,A,,,,,,,,,,,,,,
2016-06-20,36538.92,37750.11,30381.11,0.002073,A,A,0.007631,A,A,0.019550,A,A,0.024826,A,A,0.023968,A,A,0,A,,,,,,,,,,,,,,
2016-06-21,36646.08,37704.20,30385.06,0.004649,A,A,0.010243,A,A,0.021612,A,A,0.027284,A,A,0.026826,A,A,0,A,,,,,,,,,,,,,,
2016-06-22,36563.05,37687.66,30356.81,0.002028,A,A,0.007638,A,A,0.018445,A,A,0.024427,A,A,0.024454,A,A,0,A,,,,,,,,,,,,,,
2016-06-23,36496.48,37664.48,30332.65,-0.000038,A,A,0.005438,A,A,0.015877,A,A,0.022096,A,A,0.022595,A,A,0,A,,,,,,,,,,,,,,
2016-06-24,36546.01,37684.99,30337.11,0.001036,A,A,0.006445,A,A,0.016638,A,A,0.022970,A,A,0.024000,A,A,0,A,,,,,,,,,,,,,,
2016-06-28,35776.33,37719.53,30248.50,-0.019752,A,A,-0.014800,A,A,-0.005146,A,A,0.001113,A,A,0.002686,A,A,0,A,,,,,,,,,,,,,,
2016-06-29,35730.12,37721.93,30221.14,-0.020732,fuera,A,-0.015975,A,A,-0.006787,A,A,-0.000355,A,A,0.001630,A,A,0,A,,,,,,,,,,,,,,
2016-06-30,35666.52,37724.56,30196.33,-0.022103,fuera,A,-0.017625,A,A,-0.008896,A,A,-0.002226,A,A,0.000099,A,A,0,A,,,,,,,,,,,,,,
2016-07-01,35920.04,37791.02,30269.51,-0.014912,fuera,A,-0.010759,A,A,-0.002353,A,A,0.004595,A,A,0.007333,A,A,0,A,,,,,,,,,,,,,,
2016-07-04,36071.05,37843.03,30346.90,-0.010798,fuera,A,-0.006801,A,A,0.001293,A,A,0.008422,A,A,0.011644,A,A,0,A,,,,,,,,,,,,,,
2016-07-05,36105.16,37846.12,30349.76,-0.010055,fuera,fuera,-0.006102,A,A,0.001652,A,A,0.008910,A,A,0.012612,A,A,1,A,,,,,,,,,,,,,,
2016-07-06,35916.57,37876.63,30360.59,-0.015258,fuera,fuera,-0.011503,A,A,-0.004091,A,A,0.003197,A,A,0.007284,A,A,1,A,,,,,,,,,,,,,,
2016-07-07,35995.55,37917.48,30391.89,-0.013158,fuera,fuera,-0.009502,A,A,-0.002407,A,A,0.004935,A,A,0.009419,A,A,1,A,,,,,,,,,,,,,,
2016-07-08,36007.43,37919.60,30398.64,-0.012937,fuera,fuera,-0.009338,A,A,-0.002431,A,A,0.004797,A,A,0.009693,A,A,1,A,,,,,,,,,,,,,,
2016-07-11,36147.65,37983.00,30446.58,-0.009366,fuera,fuera,-0.005588,A,A,0.001086,A,A,0.008162,A,A,0.013536,A,A,1,A,,,,,,,,,,,,,,
2016-07-12,36279.75,37982.24,30472.08,-0.006120,fuera,fuera,-0.002102,A,A,0.004382,A,A,0.011164,A,A,0.017049,A,A,1,A,,,,,,,,,,,,,,
2016-07-13,36583.14,37996.95,30530.06,0.001724,fuera,fuera,0.005923,A,A,0.012334,A,A,0.018845,A,A,0.025279,A,A,1,A,,,,,,,,,,,,,,
2016-07-14,36564.59,37998.32,30524.80,0.001034,fuera,fuera,0.005227,A,A,0.011388,A,A,0.017598,A,A,0.024414,A,A,1,A,,,,,,,,,,,,,,
2016-07-15,36426.37,37979.96,30476.56,-0.002848,fuera,fuera,0.001295,A,A,0.007105,A,A,0.013161,A,A,0.020197,A,A,1,A,,,,,,,,,,,,,,
2016-07-18,36391.66,38002.92,30473.51,-0.003797,fuera,fuera,0.000165,A,A,0.005675,A,A,0.011711,A,A,0.018891,A,A,1,A,,,,,,,,,,,,,,
2016-07-19,36506.38,38004.61,30490.13,-0.000680,fuera,fuera,0.003122,A,A,0.008354,A,A,0.014378,A,A,0.021643,A,A,1,A,,,,,,,,,,,,,,
2016-07-20,36537.56,38015.61,30504.24,0.000279,fuera,fuera,0.003747,A,A,0.008886,A,A,0.014716,A,A,0.022024,A,A,1,A,,,,,,,,,,,,,,
2016-07-21,36655.52,38042.15,30541.49,0.003522,fuera,fuera,0.006747,A,A,0.011827,A,A,0.017427,A,A,0.024867,A,A,1,A,,,,,,,,,,,,,,
2016-07-22,36573.89,38016.73,30512.42,0.001246,fuera,fuera,0.004293,A,A,0.009251,A,A,0.014548,A,A,0.022144,A,A,1,A,,,,,,,,,,,,,,
2016-07-25,36670.84,38041.21,30539.53,0.003810,fuera,fuera,0.006781,A,A,0.011618,A,A,0.016600,A,A,0.024426,A,A,1,A,,,,,,,,,,,,,,
2016-07-26,36883.60,38016.51,30568.40,0.009389,fuera,fuera,0.012330,A,A,0.017013,A,A,0.021775,A,A,0.029863,A,A,1,A,,,,,,,,,,,,,,
2016-07-27,37136.08,38009.80,30603.31,0.015918,fuera,fuera,0.018891,A,A,0.023478,A,A,0.027988,A,A,0.036331,A,A,1,A,,,,,,,,,,,,,,
2016-07-28,37323.19,38037.26,30660.22,0.020632,A,fuera,0.023585,A,A,0.028173,A,A,0.032358,A,A,0.041034,A,A,1,A,,,,,,,,,,,,,,
2016-07-29,37341.31,38059.77,30683.07,0.020860,A,fuera,0.023504,A,A,0.028199,A,A,0.032183,A,A,0.041074,A,A,1,A,,,,,,,,,,,,,,
2016-08-01,37088.36,38096.82,30674.20,0.013755,A,fuera,0.016004,A,A,0.020785,A,A,0.024615,A,A,0.033523,A,A,1,A,,,,,,,,,,,,,,
2016-08-02,37105.34,38136.74,30701.02,0.014097,A,fuera,0.015930,A,A,0.020820,A,A,0.024546,A,A,0.033422,A,A,1,A,,,,,,,,,,,,,,
2016-08-03,36819.10,38119.16,30647.66,0.006410,A,A,0.007690,A,A,0.012587,A,A,0.016195,A,A,0.024896,A,A,0,A,,,,,,,,,,,,,,
2016-08-04,36860.49,38137.83,30654.43,0.007632,A,A,0.008380,A,A,0.013446,A,A,0.016887,A,A,0.025458,A,A,0,A,,,,,,,,,,,,,,
2016-08-05,36948.40,38176.08,30702.06,0.010158,A,A,0.010244,A,A,0.015540,A,A,0.018774,A,A,0.027290,A,A,0,A,,,,,,,,,,,,,,
2016-08-08,37139.93,38202.07,30729.50,0.015375,A,A,0.014840,A,A,0.020339,A,A,0.023445,A,A,0.031958,A,A,0,A,,,,,,,,,,,,,,
2016-08-09,37143.23,38224.31,30752.87,0.015325,A,A,0.014356,A,A,0.019949,A,A,0.022939,A,A,0.031358,A,A,0,A,,,,,,,,,,,,,,
2016-08-10,37171.13,38255.56,30793.55,0.015960,A,A,0.014725,A,A,0.020209,A,A,0.023253,A,A,0.031353,A,A,0,A,,,,,,,,,,,,,,
2016-08-11,37045.86,38290.20,30817.67,0.012593,A,A,0.010969,A,A,0.016268,A,A,0.019427,A,A,0.027124,A,A,0,A,,,,,,,,,,,,,,
2016-08-12,36966.08,38325.19,30818.58,0.010416,A,A,0.008546,A,A,0.013655,A,A,0.016850,A,A,0.024212,A,A,0,A,,,,,,,,,,,,,,
2016-08-16,37210.68,38461.03,30961.68,0.016970,A,A,0.014898,A,A,0.019869,A,A,0.023167,A,A,0.030313,A,A,0,A,,,,,,,,,,,,,,
2016-08-17,37205.78,38516.43,31013.96,0.016602,A,A,0.014550,A,A,0.019327,A,A,0.022538,A,A,0.029584,A,A,0,A,,,,,,,,,,,,,,
2016-08-18,37406.14,38525.65,31054.28,0.021564,A,A,0.019697,A,A,0.024358,A,A,0.027546,A,A,0.034482,A,A,0,A,,,,,,,,,,,,,,
2016-08-19,37432.68,38528.14,31057.76,0.021727,A,A,0.020018,A,A,0.024589,A,A,0.027852,A,A,0.034566,A,A,0,A,,,,,,,,,,,,,,
2016-08-22,37580.26,38544.71,31097.88,0.025093,A,A,0.023579,A,A,0.028177,A,A,0.031434,A,A,0.037956,A,A,0,A,,,,,,,,,,,,,,
2016-08-23,37810.34,38588.53,31171.68,0.030607,A,A,0.029265,A,A,0.033940,A,A,0.037163,A,A,0.043506,A,A,0,A,,,,,,,,,,,,,,
2016-08-24,37982.44,38625.83,31231.90,0.034394,A,A,0.033307,A,A,0.038015,A,A,0.041269,A,A,0.047410,A,A,0,A,,,,,,,,,,,,,,
2016-08-25,38043.34,38643.79,31264.47,0.035177,A,A,0.034361,A,A,0.039051,A,A,0.042290,A,A,0.048208,A,A,0,A,,,,,,,,,,,,,,
2016-08-26,37768.44,38641.02,31203.25,0.026948,A,A,0.026512,A,A,0.030989,A,A,0.034270,A,A,0.039834,A,A,0,A,,,,,,,,,,,,,,
2016-08-29,37563.83,38667.36,31181.00,0.020727,A,A,0.020612,A,A,0.024949,A,A,0.028223,A,A,0.033475,A,A,0,A,,,,,,,,,,,,,,
2016-08-30,37982.82,38705.78,31278.90,0.031217,A,A,0.031524,A,A,0.035784,A,A,0.039059,A,A,0.044290,A,A,0,A,,,,,,,,,,,,,,
2016-08-31,38086.05,38709.82,31299.67,0.032581,A,A,0.033870,A,A,0.038028,A,A,0.041209,A,A,0.046413,A,A,0,A,,,,,,,,,,,,,,
2016-09-01,38269.90,38749.72,31372.45,0.035980,A,A,0.038305,A,A,0.042388,A,A,0.045493,A,A,0.050739,A,A,0,A,,,,,,,,,,,,,,
2016-09-02,38346.43,38745.83,31384.06,0.036381,A,A,0.039853,A,A,0.043824,A,A,0.046787,A,A,0.052107,A,A,0,A,,,,,,,,,,,,,,
2016-09-05,38294.75,38767.13,31377.71,0.033510,A,A,0.037930,A,A,0.041795,A,A,0.044642,A,A,0.049976,A,A,0,A,,,,,,,,,,,,,,
2016-09-06,38286.60,38792.03,31392.30,0.031919,A,A,0.037107,A,A,0.040862,A,A,0.043698,A,A,0.048988,A,A,0,A,,,,,,,,,,,,,,
2016-09-07,38313.21,38817.64,31409.34,0.031272,A,A,0.037236,A,A,0.040791,A,A,0.043768,A,A,0.048932,A,A,0,A,,,,,,,,,,,,,,
2016-09-08,37986.88,38837.30,31373.29,0.021224,A,A,0.028032,A,A,0.031265,A,A,0.034327,A,A,0.039305,A,A,0,A,,,,,,,,,,,,,,
2016-09-09,38015.50,38856.86,31396.43,0.020762,A,A,0.028353,A,A,0.031379,A,A,0.034524,A,A,0.039515,A,A,0,A,,,,,,,,,,,,,,
2016-09-12,37923.46,38839.75,31408.82,0.017127,A,A,0.025462,A,A,0.028234,A,A,0.031541,A,A,0.036483,A,A,0,A,,,,,,,,,,,,,,
2016-09-13,37945.27,38817.21,31362.02,0.016623,A,A,0.025567,A,A,0.028129,A,A,0.031646,A,A,0.036537,A,A,0,A,,,,,,,,,,,,,,
2016-09-14,37653.77,38820.67,31328.61,0.007989,A,A,0.017227,A,A,0.019619,A,A,0.023278,A,A,0.028133,A,A,0,A,,,,,,,,,,,,,,
2016-09-15,37708.29,38790.84,31314.32,0.008773,A,A,0.018192,A,A,0.020515,A,A,0.024320,A,A,0.029099,A,A,0,A,,,,,,,,,,,,,,
2016-09-16,37697.60,38812.56,31309.90,0.007808,A,A,0.017396,A,A,0.019786,A,A,0.023580,A,A,0.028329,A,A,0,A,,,,,,,,,,,,,,
2016-09-20,37823.00,38826.36,31340.96,0.010322,A,A,0.020250,A,A,0.022700,A,A,0.026527,A,A,0.031311,A,A,0,A,,,,,,,,,,,,,,
2016-09-21,37780.59,38810.45,31336.92,0.008358,A,A,0.018573,A,A,0.021128,A,A,0.024927,A,A,0.029721,A,A,0,A,,,,,,,,,,,,,,
2016-09-22,37846.02,38806.52,31332.40,0.009303,A,A,0.019822,A,A,0.022473,A,A,0.026283,A,A,0.031015,A,A,0,A,,,,,,,,,,,,,,
2016-09-23,37712.27,38861.52,31350.11,0.005036,A,A,0.015726,A,A,0.018553,A,A,0.022260,A,A,0.026929,A,A,0,A,,,,,,,,,,,,,,
2016-09-26,37736.88,38896.00,31393.36,0.005048,A,A,0.015858,A,A,0.018894,A,A,0.022545,A,A,0.027139,A,A,0,A,,,,,,,,,,,,,,
2016-09-27,37608.98,38911.74,31399.76,0.001029,A,A,0.011963,A,A,0.015105,A,A,0.018741,A,A,0.023293,A,A,0,A,,,,,,,,,,,,,,
2016-09-28,37653.14,38954.07,31420.22,0.001622,A,A,0.012352,A,A,0.015953,A,A,0.019509,A,A,0.024108,A,A,0,A,,,,,,,,,,,,,,
2016-09-29,37784.42,38988.21,31459.48,0.004579,A,A,0.015006,A,A,0.019098,A,A,0.022537,A,A,0.027205,A,A,0,A,,,,,,,,,,,,,,
2016-09-30,37501.74,38991.27,31433.85,-0.003152,A,A,0.006637,A,A,0.011176,A,A,0.014458,A,A,0.019102,A,A,0,A,,,,,,,,,,,,,,
2016-10-03,37407.23,38972.69,31389.86,-0.005713,A,A,0.003474,A,A,0.008405,A,A,0.011505,A,A,0.016125,A,A,0,A,,,,,,,,,,,,,,
2016-10-04,37501.40,38982.56,31412.07,-0.003305,A,A,0.005398,A,A,0.010765,A,A,0.013616,A,A,0.018227,A,A,0,A,,,,,,,,,,,,,,
2016-10-05,37715.32,38963.95,31435.91,0.002010,A,A,0.010451,A,A,0.016246,A,A,0.018869,A,A,0.023567,A,A,0,A,,,,,,,,,,,,,,
2016-10-06,37909.97,38969.60,31461.84,0.006703,A,A,0.014819,A,A,0.021184,A,A,0.023535,A,A,0.028343,A,A,0,A,,,,,,,,,,,,,,
2016-10-07,37985.68,38973.39,31474.21,0.008020,A,A,0.016000,A,A,0.022935,A,A,0.025007,A,A,0.029933,A,A,0,A,,,,,,,,,,,,,,
2016-10-11,38030.88,38980.72,31488.26,0.008523,A,A,0.016350,A,A,0.023838,A,A,0.025762,A,A,0.030694,A,A,0,A,,,,,,,,,,,,,,
2016-10-12,37818.20,38974.83,31476.49,0.002369,A,A,0.009962,A,A,0.017909,A,A,0.019619,A,A,0.024495,A,A,0,A,,,,,,,,,,,,,,
2016-10-13,37765.98,38966.05,31448.39,0.000616,A,A,0.007942,A,A,0.016304,A,A,0.017852,A,A,0.022721,A,A,0,A,,,,,,,,,,,,,,
2016-10-14,37801.67,38966.68,31473.93,0.001174,A,A,0.008382,A,A,0.016995,A,A,0.018465,A,A,0.023318,A,A,0,A,,,,,,,,,,,,,,
2016-10-17,37892.53,38939.30,31460.80,0.003154,A,A,0.010247,A,A,0.019156,A,A,0.020604,A,A,0.025356,A,A,0,A,,,,,,,,,,,,,,
2016-10-18,37872.08,38910.21,31442.97,0.002126,A,A,0.009094,A,A,0.018383,A,A,0.019740,A,A,0.024403,A,A,0,A,,,,,,,,,,,,,,
2016-10-19,38027.57,38926.23,31471.12,0.005612,A,A,0.012547,A,A,0.022242,A,A,0.023528,A,A,0.028161,A,A,0,A,,,,,,,,,,,,,,
2016-10-20,38148.49,38967.71,31538.09,0.008254,A,A,0.015073,A,A,0.025140,A,A,0.026355,A,A,0.030977,A,A,0,A,,,,,,,,,,,,,,
2016-10-21,38150.28,38967.65,31545.36,0.007743,A,A,0.014441,A,A,0.024783,A,A,0.025965,A,A,0.030568,A,A,0,A,,,,,,,,,,,,,,
2016-10-24,38126.04,38959.66,31542.83,0.006677,A,A,0.013177,A,A,0.023659,A,A,0.024892,A,A,0.029503,A,A,0,A,,,,,,,,,,,,,,
2016-10-25,38012.89,38907.31,31480.63,0.003348,A,A,0.009567,A,A,0.020169,A,A,0.021499,A,A,0.026052,A,A,0,A,,,,,,,,,,,,,,
2016-10-26,37744.90,38875.43,31413.25,-0.003822,A,A,0.002003,A,A,0.012606,A,A,0.014081,A,A,0.018501,A,A,0,A,,,,,,,,,,,,,,
2016-10-27,37619.70,38857.57,31383.66,-0.007015,A,A,-0.001625,A,A,0.008937,A,A,0.010500,A,A,0.014840,A,A,0,A,,,,,,,,,,,,,,
2016-10-28,37411.38,38790.06,31290.96,-0.012183,A,A,-0.007267,A,A,0.003090,A,A,0.004775,A,A,0.008921,A,A,0,A,,,,,,,,,,,,,,
2016-11-02,37242.49,38721.92,31219.14,-0.016180,A,A,-0.011716,A,A,-0.001616,A,A,0.000188,A,A,0.004053,A,A,0,A,,,,,,,,,,,,,,
2016-11-03,37110.77,38663.61,31156.04,-0.019281,A,A,-0.015117,A,A,-0.005310,A,A,-0.003376,A,A,0.000235,A,A,0,A,,,,,,,,,,,,,,
2016-11-04,36869.63,38672.51,31123.16,-0.025256,fuera,A,-0.021428,fuera,A,-0.011883,A,A,-0.009781,A,A,-0.006473,A,A,0,A,,,,,,,,,,,,,,
2016-11-07,36883.19,38711.13,31139.04,-0.024267,fuera,A,-0.020978,fuera,A,-0.011619,A,A,-0.009360,A,A,-0.006331,A,A,0,A,,,,,,,,,,,,,,
2016-11-08,37245.01,38773.64,31232.73,-0.014208,fuera,A,-0.011548,fuera,A,-0.002359,A,A,0.000274,A,A,0.003085,A,A,0,A,,,,,,,,,,,,,,
2016-11-09,37271.96,38783.76,31237.25,-0.012916,fuera,A,-0.011002,fuera,A,-0.002095,A,A,0.000919,A,A,0.003465,A,A,0,A,,,,,,,,,,,,,,
2016-11-10,37111.77,38710.96,31129.96,-0.016443,fuera,fuera,-0.015319,fuera,fuera,-0.006811,A,A,-0.003376,A,A,-0.001124,A,A,2,E,,,,,,,,,,,,,,
2016-11-11,37280.18,38425.29,30943.05,-0.011389,fuera,fuera,-0.010908,fuera,fuera,-0.002707,A,A,0.001068,A,A,0.003191,A,A,2,E,,,,,,,,,,,,,,
2016-11-14,37113.95,38246.46,30782.23,-0.015117,fuera,fuera,-0.015307,fuera,fuera,-0.007462,A,A,-0.003426,A,A,-0.001463,A,A,2,E,,,,,,,,,,,,,,
2016-11-15,37115.24,37812.10,30465.08,-0.014386,fuera,fuera,-0.015250,fuera,fuera,-0.007725,A,A,-0.003465,A,A,-0.001582,A,A,2,E,,,,,,,,,,,,,,
2016-11-16,37175.56,38025.77,30621.57,-0.012312,fuera,fuera,-0.013702,fuera,fuera,-0.006484,A,A,-0.001997,A,A,-0.000110,A,A,2,E,,,,,,,,,,,,,,
2016-11-17,37505.38,38120.01,30752.24,-0.003249,fuera,fuera,-0.005174,fuera,fuera,0.001881,A,A,0.006605,A,A,0.008590,A,A,2,E,,,,,,,,,,,,,,
