date,cdv,subyacente,cdv_clp,volumen
2026-08-25,AAPLCL.SN,AAPL,283850.0,0
2026-08-26,AAPLCL.SN,AAPL,283850.0,0
2026-08-27,AAPLCL.SN,AAPL,283850.0,0
2026-08-28,AAPLCL.SN,AAPL,283850.0,0
2026-08-31,AAPLCL.SN,AAPL,283850.0,0
2026-09-01,AAPLCL.SN,AAPL,295000.0,9
2026-09-02,AAPLCL.SN,AAPL,295000.0,0
2026-09-03,AAPLCL.SN,AAPL,295000.0,0
2026-09-04,AAPLCL.SN,AAPL,295000.0,4
2026-09-07,AAPLCL.SN,AAPL,295000.0,0
2026-09-08,AAPLCL.SN,AAPL,295000.0,0
2026-09-09,AAPLCL.SN,AAPL,290000.0,21
2026-09-10,AAPLCL.SN,AAPL,290000.0,0
2026-09-11,AAPLCL.SN,AAPL,290000.0,5
2026-09-14,AAPLCL.SN,AAPL,290000.0,0
2026-09-15,AAPLCL.SN,AAPL,318930.0,0
2026-09-16,AAPLCL.SN,AAPL,318930.0,0
2026-09-17,AAPLCL.SN,AAPL,318930.0,0
2026-09-21,AAPLCL.SN,AAPL,318930.0,0
2024-09-23,ABTCL.SN,ABT,108200.0,0
2024-09-24,ABTCL.SN,ABT,108200.0,0
2024-09-25,ABTCL.SN,ABT,108200.0,0
2024-09-26,ABTCL.SN,ABT,108200.0,0
2024-09-27,ABTCL.SN,ABT,108200.0,0
2024-09-30,ABTCL.SN,ABT,108200.0,0
2024-10-01,ABTCL.SN,ABT,108200.0,0
2024-10-02,ABTCL.SN,ABT,108200.0,0
2024-10-03,ABTCL.SN,ABT,108200.0,0
2024-10-04,ABTCL.SN,ABT,108200.0,0
2024-10-07,ABTCL.SN,ABT,108200.0,0
2024-10-08,ABTCL.SN,ABT,108200.0,0
2024-10-09,ABTCL.SN,ABT,108200.0,0
2024-10-10,ABTCL.SN,ABT,108200.0,0
2024-10-11,ABTCL.SN,ABT,108200.0,0
2024-10-14,ABTCL.SN,ABT,108200.0,0
2024-10-15,ABTCL.SN,ABT,108200.0,0
2024-10-16,ABTCL.SN,ABT,108200.0,0
2024-10-17,ABTCL.SN,ABT,108200.0,0
2024-10-18,ABTCL.SN,ABT,108200.0,0
2024-10-21,ABTCL.SN,ABT,108200.0,0
2024-10-22,ABTCL.SN,ABT,108200.0,0
2024-10-23,ABTCL.SN,ABT,108200.0,0
2024-10-24,ABTCL.SN,ABT,108200.0,0
2024-10-25,ABTCL.SN,ABT,108200.0,0
2024-10-28,ABTCL.SN,ABT,108200.0,0
2024-10-29,ABTCL.SN,ABT,108200.0,0
2024-10-30,ABTCL.SN,ABT,108200.0,0
2024-11-04,ABTCL.SN,ABT,108200.0,0
2024-11-05,ABTCL.SN,ABT,108200.0,0
2024-11-06,ABTCL.SN,ABT,108200.0,0
2024-11-07,ABTCL.SN,ABT,108200.0,0
2024-11-08,ABTCL.SN,ABT,108200.0,0
2024-11-11,ABTCL.SN,ABT,108200.0,0
2024-11-12,ABTCL.SN,ABT,108200.0,0
2024-11-13,ABTCL.SN,ABT,108200.0,0
2024-11-14,ABTCL.SN,ABT,108200.0,0
2024-11-15,ABTCL.SN,ABT,108200.0,0
2024-11-18,ABTCL.SN,ABT,108200.0,0
2024-11-19,ABTCL.SN,ABT,108200.0,0
2024-11-20,ABTCL.SN,ABT,108200.0,0
2024-11-21,ABTCL.SN,ABT,108200.0,0
2024-11-22,ABTCL.SN,ABT,108200.0,0
2024-11-25,ABTCL.SN,ABT,108200.0,0
2024-11-26,ABTCL.SN,ABT,108200.0,0
2024-11-27,ABTCL.SN,ABT,108200.0,0
2024-11-28,ABTCL.SN,ABT,108200.0,0
2024-11-29,ABTCL.SN,ABT,108200.0,0
2024-12-02,ABTCL.SN,ABT,108200.0,0
2024-12-03,ABTCL.SN,ABT,108200.0,9
2024-12-04,ABTCL.SN,ABT,108200.0,0
2024-12-05,ABTCL.SN,ABT,108200.0,0
2024-12-06,ABTCL.SN,ABT,108200.0,0
2024-12-09,ABTCL.SN,ABT,108200.0,0
2024-12-10,ABTCL.SN,ABT,108200.0,0
2024-12-11,ABTCL.SN,ABT,108200.0,0
2024-12-12,ABTCL.SN,ABT,108200.0,0
2024-12-13,ABTCL.SN,ABT,108200.0,0
2024-12-16,ABTCL.SN,ABT,108200.0,0
2024-12-17,ABTCL.SN,ABT,108200.0,0
2024-12-18,ABTCL.SN,ABT,108200.0,12
2024-12-19,ABTCL.SN,ABT,108200.0,0
2024-12-20,ABTCL.SN,ABT,108200.0,0
2024-12-23,ABTCL.SN,ABT,108200.0,0
2024-12-24,ABTCL.SN,ABT,108200.0,0
2024-12-26,ABTCL.SN,ABT,108200.0,0
2024-12-27,ABTCL.SN,ABT,108200.0,0
2024-12-30,ABTCL.SN,ABT,108200.0,0
2025-01-02,ABTCL.SN,ABT,108200.0,0
2025-01-03,ABTCL.SN,ABT,108200.0,0
2025-01-06,ABTCL.SN,ABT,108200.0,0
2025-01-07,ABTCL.SN,ABT,108200.0,0
2025-01-08,ABTCL.SN,ABT,108200.0,0
2025-01-09,ABTCL.SN,ABT,108200.0,0
2025-01-10,ABTCL.SN,ABT,108200.0,0
2025-01-13,ABTCL.SN,ABT,108200.0,0
2025-01-14,ABTCL.SN,ABT,108200.0,0
2025-01-15,ABTCL.SN,ABT,108200.0,0
2025-01-16,ABTCL.SN,ABT,108200.0,0
2025-01-17,ABTCL.SN,ABT,108200.0,0
2025-01-20,ABTCL.SN,ABT,108200.0,0
2025-01-21,ABTCL.SN,ABT,108200.0,4
2025-01-22,ABTCL.SN,ABT,108200.0,0
2025-01-23,ABTCL.SN,ABT,108200.0,0
2025-01-24,ABTCL.SN,ABT,108200.0,0
2025-01-27,ABTCL.SN,ABT,108200.0,0
2025-01-28,ABTCL.SN,ABT,108200.0,0
2025-01-29,ABTCL.SN,ABT,108200.0,0
2025-01-30,ABTCL.SN,ABT,108200.0,0
2025-01-31,ABTCL.SN,ABT,108200.0,0
2025-02-03,ABTCL.SN,ABT,108200.0,0
2025-02-04,ABTCL.SN,ABT,108200.0,0
2025-02-05,ABTCL.SN,ABT,108200.0,0
2025-02-06,ABTCL.SN,ABT,108200.0,0
2025-02-07,ABTCL.SN,ABT,108200.0,0
2025-02-10,ABTCL.SN,ABT,108200.0,0
2025-02-11,ABTCL.SN,ABT,108200.0,0
2025-02-12,ABTCL.SN,ABT,108200.0,0
2025-02-13,ABTCL.SN,ABT,108200.0,0
2025-02-14,ABTCL.SN,ABT,108200.0,0
2025-02-17,ABTCL.SN,ABT,108200.0,0
2025-02-18,ABTCL.SN,ABT,108200.0,0
2025-02-19,ABTCL.SN,ABT,108200.0,0
2025-02-20,ABTCL.SN,ABT,108200.0,0
2025-02-21,ABTCL.SN,ABT,108200.0,0
2025-02-24,ABTCL.SN,ABT,108200.0,0
2025-02-25,ABTCL.SN,ABT,108200.0,0
2025-02-26,ABTCL.SN,ABT,108200.0,0
2025-02-27,ABTCL.SN,ABT,108200.0,0
2025-02-28,ABTCL.SN,ABT,108200.0,0
2025-03-03,ABTCL.SN,ABT,108200.0,0
2025-03-04,ABTCL.SN,ABT,108200.0,0
2025-03-05,ABTCL.SN,ABT,108200.0,0
2025-03-06,ABTCL.SN,ABT,108200.0,0
2025-03-07,ABTCL.SN,ABT,108200.0,0
2025-03-10,ABTCL.SN,ABT,108200.0,0
2025-03-11,ABTCL.SN,ABT,108200.0,0
2025-03-12,ABTCL.SN,ABT,108200.0,1
2025-03-13,ABTCL.SN,ABT,108200.0,0
2025-03-14,ABTCL.SN,ABT,108200.0,0
2025-03-17,ABTCL.SN,ABT,108200.0,0
2025-03-18,ABTCL.SN,ABT,108200.0,0
2025-03-19,ABTCL.SN,ABT,108200.0,0
2025-03-20,ABTCL.SN,ABT,108200.0,0
2025-03-21,ABTCL.SN,ABT,108200.0,0
2025-03-24,ABTCL.SN,ABT,108200.0,0
2025-03-25,ABTCL.SN,ABT,108200.0,0
2025-03-26,ABTCL.SN,ABT,108200.0,0
2025-03-27,ABTCL.SN,ABT,108200.0,0
2025-03-28,ABTCL.SN,ABT,108200.0,0
2025-03-31,ABTCL.SN,ABT,108200.0,0
2025-04-01,ABTCL.SN,ABT,108200.0,0
2025-04-02,ABTCL.SN,ABT,108200.0,0
2025-04-03,ABTCL.SN,ABT,108200.0,0
2025-04-04,ABTCL.SN,ABT,108200.0,0
2025-04-07,ABTCL.SN,ABT,108200.0,0
2025-04-08,ABTCL.SN,ABT,108200.0,0
2025-04-09,ABTCL.SN,ABT,108200.0,0
2025-04-10,ABTCL.SN,ABT,108200.0,0
2025-04-11,ABTCL.SN,ABT,108200.0,0
2025-04-14,ABTCL.SN,ABT,108200.0,0
2025-04-15,ABTCL.SN,ABT,108200.0,0
2025-04-16,ABTCL.SN,ABT,108200.0,0
2025-04-17,ABTCL.SN,ABT,108200.0,0
2025-04-21,ABTCL.SN,ABT,108200.0,0
2025-04-22,ABTCL.SN,ABT,108200.0,0
2025-04-23,ABTCL.SN,ABT,108200.0,0
2025-04-24,ABTCL.SN,ABT,108200.0,0
2025-04-25,ABTCL.SN,ABT,108200.0,0
2025-04-28,ABTCL.SN,ABT,108200.0,0
2025-04-29,ABTCL.SN,ABT,108200.0,0
2025-04-30,ABTCL.SN,ABT,108200.0,0
2025-05-02,ABTCL.SN,ABT,108200.0,0
2025-05-05,ABTCL.SN,ABT,108200.0,0
2025-05-06,ABTCL.SN,ABT,108200.0,0
2025-05-07,ABTCL.SN,ABT,108200.0,0
2025-05-08,ABTCL.SN,ABT,108200.0,0
2025-05-09,ABTCL.SN,ABT,108200.0,0
2025-05-12,ABTCL.SN,ABT,108200.0,0
2025-05-13,ABTCL.SN,ABT,108200.0,0
2025-05-14,ABTCL.SN,ABT,108200.0,0
2025-05-15,ABTCL.SN,ABT,108200.0,0
2025-05-16,ABTCL.SN,ABT,108200.0,0
2025-05-19,ABTCL.SN,ABT,108200.0,0
2025-05-20,ABTCL.SN,ABT,108200.0,0
2025-05-22,ABTCL.SN,ABT,108200.0,0
2025-05-23,ABTCL.SN,ABT,108200.0,0
2025-05-26,ABTCL.SN,ABT,108200.0,0
2025-05-27,ABTCL.SN,ABT,108200.0,0
2025-05-28,ABTCL.SN,ABT,108200.0,0
2025-05-29,ABTCL.SN,ABT,108200.0,0
2025-05-30,ABTCL.SN,ABT,108200.0,0
2025-06-02,ABTCL.SN,ABT,108200.0,0
2025-06-03,ABTCL.SN,ABT,108200.0,0
2025-06-04,ABTCL.SN,ABT,108200.0,0
2025-06-05,ABTCL.SN,ABT,108200.0,0
2025-06-06,ABTCL.SN,ABT,108200.0,0
2025-06-09,ABTCL.SN,ABT,108200.0,0
2025-06-10,ABTCL.SN,ABT,108200.0,0
2025-06-11,ABTCL.SN,ABT,108200.0,0
2025-06-12,ABTCL.SN,ABT,108200.0,0
2025-06-13,ABTCL.SN,ABT,108200.0,0
2025-06-16,ABTCL.SN,ABT,108200.0,0
2025-06-17,ABTCL.SN,ABT,108200.0,0
2025-06-18,ABTCL.SN,ABT,108200.0,0
2025-06-19,ABTCL.SN,ABT,108200.0,0
2025-06-23,ABTCL.SN,ABT,108200.0,0
2025-06-24,ABTCL.SN,ABT,108200.0,0
2025-06-25,ABTCL.SN,ABT,108200.0,0
2025-06-26,ABTCL.SN,ABT,108200.0,0
2025-06-27,ABTCL.SN,ABT,108200.0,0
2025-06-30,ABTCL.SN,ABT,108200.0,0
2025-07-01,ABTCL.SN,ABT,108200.0,0
2025-07-02,ABTCL.SN,ABT,108200.0,0
2025-07-03,ABTCL.SN,ABT,108200.0,0
2025-07-04,ABTCL.SN,ABT,108200.0,0
2025-07-07,ABTCL.SN,ABT,108200.0,0
2025-07-08,ABTCL.SN,ABT,108200.0,0
2025-07-09,ABTCL.SN,ABT,108200.0,0
2025-07-10,ABTCL.SN,ABT,108200.0,0
2025-07-11,ABTCL.SN,ABT,108200.0,0
2025-07-14,ABTCL.SN,ABT,108200.0,0
2025-07-15,ABTCL.SN,ABT,108200.0,0
2025-07-17,ABTCL.SN,ABT,108200.0,1
2025-07-18,ABTCL.SN,ABT,108200.0,0
2025-07-21,ABTCL.SN,ABT,108200.0,0
2025-07-22,ABTCL.SN,ABT,108200.0,0
2025-07-23,ABTCL.SN,ABT,108200.0,0
2025-07-24,ABTCL.SN,ABT,108200.0,0
2025-07-25,ABTCL.SN,ABT,108200.0,0
2025-07-28,ABTCL.SN,ABT,108200.0,0
2025-07-29,ABTCL.SN,ABT,108200.0,0
2025-07-30,ABTCL.SN,ABT,108200.0,0
2025-07-31,ABTCL.SN,ABT,108200.0,0
2025-08-01,ABTCL.SN,ABT,108200.0,0
2025-08-04,ABTCL.SN,ABT,108200.0,0
2025-08-05,ABTCL.SN,ABT,108200.0,0
2025-08-06,ABTCL.SN,ABT,108200.0,0
2025-08-07,ABTCL.SN,ABT,108200.0,0
2025-08-08,ABTCL.SN,ABT,108200.0,0
2025-08-11,ABTCL.SN,ABT,108200.0,0
2025-08-12,ABTCL.SN,ABT,108200.0,0
2025-08-13,ABTCL.SN,ABT,108200.0,0
2025-08-14,ABTCL.SN,ABT,108200.0,0
2025-08-18,ABTCL.SN,ABT,108200.0,0
2025-08-19,ABTCL.SN,ABT,108200.0,0
2025-08-20,ABTCL.SN,ABT,108200.0,0
2025-08-21,ABTCL.SN,ABT,108200.0,0
2025-08-22,ABTCL.SN,ABT,108200.0,0
2025-08-25,ABTCL.SN,ABT,108200.0,0
2025-08-26,ABTCL.SN,ABT,108200.0,0
2025-08-27,ABTCL.SN,ABT,108200.0,0
2025-08-28,ABTCL.SN,ABT,108200.0,0
2025-08-29,ABTCL.SN,ABT,108200.0,0
2025-09-01,ABTCL.SN,ABT,108200.0,0
2025-09-02,ABTCL.SN,ABT,108200.0,0
2025-09-03,ABTCL.SN,ABT,108200.0,0
2025-09-04,ABTCL.SN,ABT,108200.0,0
2025-09-05,ABTCL.SN,ABT,108200.0,0
2025-09-08,ABTCL.SN,ABT,108200.0,0
2025-09-09,ABTCL.SN,ABT,108200.0,0
2025-09-10,ABTCL.SN,ABT,108200.0,0
2025-09-11,ABTCL.SN,ABT,108200.0,0
2025-09-12,ABTCL.SN,ABT,108200.0,0
2025-09-15,ABTCL.SN,ABT,108200.0,0
2025-09-16,ABTCL.SN,ABT,108200.0,0
2025-09-17,ABTCL.SN,ABT,108200.0,0
2025-09-22,ABTCL.SN,ABT,108200.0,0
2025-09-23,ABTCL.SN,ABT,108200.0,0
2025-09-24,ABTCL.SN,ABT,108200.0,0
2025-09-25,ABTCL.SN,ABT,108200.0,0
2025-09-26,ABTCL.SN,ABT,108200.0,0
2025-09-29,ABTCL.SN,ABT,108200.0,0
2025-09-30,ABTCL.SN,ABT,108200.0,0
2025-10-01,ABTCL.SN,ABT,108200.0,0
2025-10-02,ABTCL.SN,ABT,108200.0,0
2025-10-03,ABTCL.SN,ABT,108200.0,0
2025-10-06,ABTCL.SN,ABT,108200.0,0
2025-10-07,ABTCL.SN,ABT,108200.0,0
2025-10-08,ABTCL.SN,ABT,108200.0,0
2025-10-09,ABTCL.SN,ABT,108200.0,0
2025-10-10,ABTCL.SN,ABT,108200.0,0
2025-10-13,ABTCL.SN,ABT,108200.0,0
2025-10-14,ABTCL.SN,ABT,108200.0,0
2025-10-15,ABTCL.SN,ABT,108200.0,0
2025-10-16,ABTCL.SN,ABT,108200.0,0
2025-10-17,ABTCL.SN,ABT,108200.0,0
2025-10-20,ABTCL.SN,ABT,108200.0,0
2025-10-21,ABTCL.SN,ABT,108200.0,0
2025-10-22,ABTCL.SN,ABT,108200.0,0
2025-10-23,ABTCL.SN,ABT,108200.0,0
2025-10-24,ABTCL.SN,ABT,108200.0,0
2025-10-27,ABTCL.SN,ABT,108200.0,0
2025-10-28,ABTCL.SN,ABT,108200.0,0
2025-10-29,ABTCL.SN,ABT,108200.0,29
2025-10-30,ABTCL.SN,ABT,108200.0,0
2025-11-03,ABTCL.SN,ABT,108200.0,0
2025-11-04,ABTCL.SN,ABT,108200.0,0
2025-11-05,ABTCL.SN,ABT,108200.0,0
2025-11-06,ABTCL.SN,ABT,108200.0,0
2025-11-07,ABTCL.SN,ABT,108200.0,0
2025-11-10,ABTCL.SN,ABT,108200.0,0
2025-11-11,ABTCL.SN,ABT,108200.0,0
2025-11-12,ABTCL.SN,ABT,108200.0,0
2025-11-13,ABTCL.SN,ABT,108200.0,0
2025-11-14,ABTCL.SN,ABT,108200.0,0
2025-11-17,ABTCL.SN,ABT,108200.0,0
2025-11-18,ABTCL.SN,ABT,108200.0,0
2025-11-19,ABTCL.SN,ABT,108200.0,0
2025-11-20,ABTCL.SN,ABT,108200.0,0
2025-11-21,ABTCL.SN,ABT,108200.0,0
2025-11-24,ABTCL.SN,ABT,108200.0,0
2025-11-25,ABTCL.SN,ABT,108200.0,0
2025-11-26,ABTCL.SN,ABT,108200.0,0
2025-11-27,ABTCL.SN,ABT,108200.0,0
2025-11-28,ABTCL.SN,ABT,108200.0,0
2025-12-01,ABTCL.SN,ABT,108200.0,0
2025-12-02,ABTCL.SN,ABT,108200.0,0
2025-12-03,ABTCL.SN,ABT,108200.0,0
2025-12-04,ABTCL.SN,ABT,108200.0,0
2025-12-05,ABTCL.SN,ABT,108200.0,0
2025-12-09,ABTCL.SN,ABT,108200.0,0
2025-12-10,ABTCL.SN,ABT,108200.0,0
2025-12-11,ABTCL.SN,ABT,108200.0,0
2025-12-12,ABTCL.SN,ABT,108200.0,0
2025-12-15,ABTCL.SN,ABT,108200.0,0
2025-12-16,ABTCL.SN,ABT,108200.0,0
2025-12-17,ABTCL.SN,ABT,108200.0,0
2025-12-18,ABTCL.SN,ABT,108200.0,0
2025-12-19,ABTCL.SN,ABT,108200.0,0
2025-12-22,ABTCL.SN,ABT,108200.0,0
2025-12-23,ABTCL.SN,ABT,108200.0,0
2025-12-24,ABTCL.SN,ABT,108200.0,0
2025-12-26,ABTCL.SN,ABT,108200.0,0
2025-12-29,ABTCL.SN,ABT,108200.0,0
2025-12-30,ABTCL.SN,ABT,108200.0,0
2026-01-02,ABTCL.SN,ABT,108200.0,0
2026-01-05,ABTCL.SN,ABT,108200.0,0
2026-01-06,ABTCL.SN,ABT,108200.0,0
2026-01-07,ABTCL.SN,ABT,108200.0,0
2026-01-08,ABTCL.SN,ABT,108200.0,0
2026-01-09,ABTCL.SN,ABT,108200.0,0
2026-01-12,ABTCL.SN,ABT,108200.0,0
2026-01-13,ABTCL.SN,ABT,108200.0,0
2026-01-14,ABTCL.SN,ABT,108200.0,0
2026-01-15,ABTCL.SN,ABT,108200.0,0
2026-01-16,ABTCL.SN,ABT,108200.0,0
2026-01-19,ABTCL.SN,ABT,108200.0,0
2026-01-20,ABTCL.SN,ABT,108200.0,0
2026-01-21,ABTCL.SN,ABT,108200.0,0
2026-01-22,ABTCL.SN,ABT,108200.0,0
2026-01-23,ABTCL.SN,ABT,108200.0,2
2026-01-26,ABTCL.SN,ABT,108200.0,0
2026-01-27,ABTCL.SN,ABT,108200.0,0
2026-01-28,ABTCL.SN,ABT,108200.0,0
2026-01-29,ABTCL.SN,ABT,108200.0,0
2026-01-30,ABTCL.SN,ABT,108200.0,11
2026-02-02,ABTCL.SN,ABT,108200.0,0
2026-02-03,ABTCL.SN,ABT,108200.0,0
2026-02-04,ABTCL.SN,ABT,108200.0,0
2026-02-05,ABTCL.SN,ABT,108200.0,0
2026-02-06,ABTCL.SN,ABT,108200.0,1
2026-02-09,ABTCL.SN,ABT,108200.0,0
2026-02-10,ABTCL.SN,ABT,108200.0,0
2026-02-11,ABTCL.SN,ABT,108200.0,0
2026-02-12,ABTCL.SN,ABT,108200.0,0
2026-02-13,ABTCL.SN,ABT,108200.0,0
2026-02-16,ABTCL.SN,ABT,108200.0,0
2026-02-17,ABTCL.SN,ABT,108200.0,0
2026-02-18,ABTCL.SN,ABT,108200.0,0
2026-02-19,ABTCL.SN,ABT,108200.0,0
2026-02-20,ABTCL.SN,ABT,108200.0,0
2026-02-23,ABTCL.SN,ABT,108200.0,0
2026-02-24,ABTCL.SN,ABT,108200.0,0
2026-02-25,ABTCL.SN,ABT,108200.0,0
2026-02-26,ABTCL.SN,ABT,108200.0,0
2026-02-27,ABTCL.SN,ABT,108200.0,0
2026-03-02,ABTCL.SN,ABT,108200.0,0
2026-03-03,ABTCL.SN,ABT,108200.0,0
2026-03-04,ABTCL.SN,ABT,108200.0,0
2026-03-05,ABTCL.SN,ABT,108200.0,0
2026-03-06,ABTCL.SN,ABT,108200.0,0
2026-03-09,ABTCL.SN,ABT,108200.0,0
2026-03-10,ABTCL.SN,ABT,108200.0,0
2026-03-11,ABTCL.SN,ABT,108200.0,0
2026-03-12,ABTCL.SN,ABT,108200.0,0
2026-03-13,ABTCL.SN,ABT,108200.0,0
2026-03-16,ABTCL.SN,ABT,108200.0,0
2026-03-17,ABTCL.SN,ABT,108200.0,0
2026-03-18,ABTCL.SN,ABT,108200.0,0
2026-03-19,ABTCL.SN,ABT,108200.0,0
2026-03-20,ABTCL.SN,ABT,108200.0,0
2026-03-23,ABTCL.SN,ABT,108200.0,0
2026-03-24,ABTCL.SN,ABT,108200.0,0
2026-03-25,ABTCL.SN,ABT,108200.0,0
2026-03-26,ABTCL.SN,ABT,108200.0,0
2026-03-27,ABTCL.SN,ABT,108200.0,0
2026-03-30,ABTCL.SN,ABT,108200.0,0
2026-03-31,ABTCL.SN,ABT,108200.0,0
2026-04-01,ABTCL.SN,ABT,108200.0,0
2026-04-02,ABTCL.SN,ABT,108200.0,0
2026-04-06,ABTCL.SN,ABT,108200.0,0
2026-04-07,ABTCL.SN,ABT,108200.0,0
2026-04-08,ABTCL.SN,ABT,108200.0,0
2026-04-09,ABTCL.SN,ABT,108200.0,0
2026-04-10,ABTCL.SN,ABT,108200.0,2
2026-04-13,ABTCL.SN,ABT,108200.0,0
2026-04-14,ABTCL.SN,ABT,108200.0,0
2026-04-15,ABTCL.SN,ABT,108200.0,0
2026-04-16,ABTCL.SN,ABT,108200.0,0
2026-04-17,ABTCL.SN,ABT,108200.0,0
2026-04-20,ABTCL.SN,ABT,108200.0,0
2026-04-21,ABTCL.SN,ABT,108200.0,0
2026-04-22,ABTCL.SN,ABT,108200.0,0
2026-04-23,ABTCL.SN,ABT,108200.0,0
2026-04-24,ABTCL.SN,ABT,108200.0,0
2026-04-27,ABTCL.SN,ABT,108200.0,0
2026-04-28,ABTCL.SN,ABT,108200.0,0
2026-04-29,ABTCL.SN,ABT,108200.0,0
2026-04-30,ABTCL.SN,ABT,108200.0,0
2026-05-04,ABTCL.SN,ABT,108200.0,0
2026-05-05,ABTCL.SN,ABT,108200.0,0
2026-05-06,ABTCL.SN,ABT,108200.0,0
2026-05-07,ABTCL.SN,ABT,108200.0,0
2026-05-08,ABTCL.SN,ABT,108200.0,0
2026-05-11,ABTCL.SN,ABT,108200.0,0
2026-05-12,ABTCL.SN,ABT,108200.0,0
2026-05-13,ABTCL.SN,ABT,108200.0,0
2026-05-14,ABTCL.SN,ABT,108200.0,0
2026-05-15,ABTCL.SN,ABT,108200.0,0
2026-05-18,ABTCL.SN,ABT,108200.0,0
2026-05-19,ABTCL.SN,ABT,108200.0,0
2026-05-20,ABTCL.SN,ABT,108200.0,0
2026-05-22,ABTCL.SN,ABT,108200.0,0
2026-05-25,ABTCL.SN,ABT,108200.0,0
2026-05-26,ABTCL.SN,ABT,108200.0,0
2026-05-27,ABTCL.SN,ABT,108200.0,0
2026-05-28,ABTCL.SN,ABT,108200.0,0
2026-05-29,ABTCL.SN,ABT,108200.0,75
2026-06-01,ABTCL.SN,ABT,108200.0,0
2026-06-02,ABTCL.SN,ABT,108200.0,0
2026-06-03,ABTCL.SN,ABT,108200.0,0
2026-06-04,ABTCL.SN,ABT,108200.0,0
2026-06-05,ABTCL.SN,ABT,108200.0,0
2026-06-08,ABTCL.SN,ABT,108200.0,0
2026-06-09,ABTCL.SN,ABT,108200.0,0
2026-06-10,ABTCL.SN,ABT,108200.0,0
2026-06-11,ABTCL.SN,ABT,108200.0,0
2026-06-12,ABTCL.SN,ABT,108200.0,0
2026-06-15,ABTCL.SN,ABT,108200.0,0
2026-06-16,ABTCL.SN,ABT,108200.0,0
2026-06-17,ABTCL.SN,ABT,108200.0,0
2026-06-18,ABTCL.SN,ABT,108200.0,0
2026-06-19,ABTCL.SN,ABT,108200.0,0
2026-06-22,ABTCL.SN,ABT,108200.0,0
2026-06-23,ABTCL.SN,ABT,108200.0,0
2026-06-24,ABTCL.SN,ABT,108200.0,0
2026-06-25,ABTCL.SN,ABT,108200.0,0
2026-06-26,ABTCL.SN,ABT,108200.0,0
2026-06-30,ABTCL.SN,ABT,108200.0,20
2026-07-01,ABTCL.SN,ABT,108200.0,3
2026-07-02,ABTCL.SN,ABT,108200.0,0
2026-07-03,ABTCL.SN,ABT,108200.0,0
2026-07-06,ABTCL.SN,ABT,108200.0,0
2026-07-07,ABTCL.SN,ABT,108200.0,0
2026-07-08,ABTCL.SN,ABT,108200.0,0
2026-07-09,ABTCL.SN,ABT,108200.0,0
2026-07-10,ABTCL.SN,ABT,108200.0,0
2026-07-13,ABTCL.SN,ABT,108200.0,0
2026-07-14,ABTCL.SN,ABT,108200.0,0
2026-07-15,ABTCL.SN,ABT,108200.0,0
2026-07-17,ABTCL.SN,ABT,108200.0,0
2026-07-20,ABTCL.SN,ABT,108200.0,0
2026-07-21,ABTCL.SN,ABT,94849.0,0
2026-07-22,ABTCL.SN,ABT,94849.0,0
2026-07-23,ABTCL.SN,ABT,94849.0,0
2026-07-24,ABTCL.SN,ABT,94849.0,0
2026-07-27,ABTCL.SN,ABT,94849.0,0
2026-07-28,ABTCL.SN,ABT,98576.0,0
2026-07-29,ABTCL.SN,ABT,98576.0,0
2026-07-30,ABTCL.SN,ABT,98576.0,0
2026-07-31,ABTCL.SN,ABT,98576.0,0
2026-08-03,ABTCL.SN,ABT,98576.0,0
2026-08-04,ABTCL.SN,ABT,99074.0,0
2026-08-05,ABTCL.SN,ABT,99074.0,0
2026-08-06,ABTCL.SN,ABT,99074.0,0
2026-08-07,ABTCL.SN,ABT,99074.0,0
2026-08-10,ABTCL.SN,ABT,99074.0,0
2026-08-11,ABTCL.SN,ABT,99529.0,0
2026-08-12,ABTCL.SN,ABT,99529.0,0
2026-08-13,ABTCL.SN,ABT,99529.0,0
2026-08-14,ABTCL.SN,ABT,99529.0,0
2026-08-17,ABTCL.SN,ABT,99529.0,0
2026-08-18,ABTCL.SN,ABT,100900.0,0
2026-08-19,ABTCL.SN,ABT,100900.0,0
2026-08-20,ABTCL.SN,ABT,100900.0,0
2026-08-21,ABTCL.SN,ABT,100900.0,0
2026-08-24,ABTCL.SN,ABT,100900.0,0
2026-08-25,ABTCL.SN,ABT,106710.0,0
2026-08-26,ABTCL.SN,ABT,106710.0,0
2026-08-27,ABTCL.SN,ABT,106710.0,0
2026-08-28,ABTCL.SN,ABT,106710.0,0
2026-08-31,ABTCL.SN,ABT,106710.0,0
2026-09-01,ABTCL.SN,ABT,106710.0,0
2026-09-02,ABTCL.SN,ABT,106710.0,0
2026-09-03,ABTCL.SN,ABT,106710.0,0
2026-09-04,ABTCL.SN,ABT,106710.0,0
2026-09-07,ABTCL.SN,ABT,106710.0,0
2026-09-08,ABTCL.SN,ABT,106710.0,0
2026-09-09,ABTCL.SN,ABT,98005.0,0
2026-09-10,ABTCL.SN,ABT,98005.0,0
2026-09-11,ABTCL.SN,ABT,98005.0,0
2026-09-14,ABTCL.SN,ABT,98005.0,0
2026-09-15,ABTCL.SN,ABT,98712.0,0
2026-09-16,ABTCL.SN,ABT,98712.0,0
2026-09-17,ABTCL.SN,ABT,98712.0,0
2026-09-21,ABTCL.SN,ABT,98712.0,0
