source_kind,source_page,source_line,date,ticker,instrument_type,broker,recommendation,score,unified_action,status,issues,raw_text
estructurada,365,21,2025-12-09,ILC,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Inversiones La Construccin ILC Jefferies Comprar 21.700,00 18.500,00 » 18.500,00 -14,75% 09/12/2025"
estructurada,365,15,2025-12-09,LTM,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ JPMorgan Sobreponderar 25,40 29,50 » 32,00 25,98% 09/12/2025"
estructurada,365,17,2025-12-09,SQM-ADR,adr,Jefferies,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"de Chile SA. SQM (ADR) Jefferies Mantener 62,00 » 70,00 09/12/2025"
estructurada,365,13,2025-12-10,CMPC,accion_local,Credicorp Capital,Inferior al mercado,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cMPC Credicorp Capital _ Inferior al mercado 1.074,00 1.700,00 » 1.700,00 58,29% 10/12/2025"
estructurada,365,14,2025-12-10,CONCHATORO,accion_local,BANCHILE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO = BANCHILE Neutral 856,10 1.150,00 » 1.300,00 51,85% 10/12/2025"
estructurada,365,8,2025-12-10,LTM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Credicorp Capital Comprar 25,40 27,00 » 27,00 6,30% 10/12/2025"
estructurada,365,9,2025-12-10,LTM,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ JPMorgan Sobreponderar 25,40 32,00 » 32,00 25,98% 10/12/2025"
estructurada,365,10,2025-12-10,LTM-ADR,adr,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) BTG Pactual Comprar 60,00 » 60,00 10/12/2025"
estructurada,365,7,2025-12-10,LTM-ADR,adr,Barclays Capital,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Barclays Capital © Sobreponderar 60,00 » 60,00 10/12/2025"
estructurada,364,22,2025-12-12,ENELCHILE,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE Credicorp Capital © Comprar 82,00 83,00 » 83,00 1,22% 12/12/2025"
estructurada,364,23,2025-12-12,ENELCHILE,accion_local,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE Morgan Stanley Sobreponderar 82,00 70,00 » 80,00 -2,44% 12/12/2025"
estructurada,365,5,2025-12-12,ENELCHILE,accion_local,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ENELCHILE (ADR) (aon) Morgan Stanley Sobreponderar 4,30 12/12/2025"
estructurada,364,21,2025-12-12,RIPLEY,accion_local,BANCHILE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY BANCHILE Neutral 383,99 450,00 17,19% 12/12/2025"
estructurada,364,9,2025-12-16,AGUAS-A,accion_local,Citi,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Aguas Andinas S.A. AGUAS-A Citi Comprar 337,45 395,00 » 395,00 17,05% 16/12/2025"
estructurada,364,13,2025-12-16,BSANTANDER,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER BTG Pactual Comprar 78,16 64,00 » 81,00 3.63% 16/12/2025"
estructurada,364,8,2025-12-16,CAP,accion_local,Morgan Stanley,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Cap S.A. CAP Morgan Stanley Subponderar 6.390,00 4.300,00 » 4.400,00 -31,14% 16/12/2025"
estructurada,364,12,2025-12-16,CHILE,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE BTG Pactual Neutral 188,88 146,00 » 175,00 -7,35% 16/12/2025"
estructurada,364,14,2025-12-16,ITAUCL,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITAUCL BTG Pactual Comprar 20.500,00 15.500,00 » 21.000,00 2,44% 16/12/2025"
estructurada,364,10,2025-12-16,ITAUCL,accion_local,Citi,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Ital Chile ITAUCL Citi Comprar 20.500,00 19.000,00 » 19.000,00 -7,32% 16/12/2025"
estructurada,363,22,2025-12-17,CCU,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Compafia Cervecerias ccu BICE Sobreponderar 5.230,00 7.794,00 49,02% 17/12/2025"
estructurada,363,25,2025-12-17,ECL,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL BICE Sobreponderar 1.799,90 1.744,00 -3,11% 17/12/2025"
estructurada,363,24,2025-12-17,FALABELLA,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SACI. Falabella FALABELLA BICE Neutral 5.853,00 6.937,00 18,52% 17/12/2025"
estructurada,364,5,2025-12-17,ILC,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Inversiones La Construccién ILC BICE Sobreponderar 21.700,00 20.725,00 449% 17/12/2025"
estructurada,363,21,2025-12-17,LTM,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ BICE Sobreponderar 25,40 27,90 » 27,50 827% 17/12/2025"
estructurada,363,17,2025-12-17,SQM-ADR,adr,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"gechiesA. SQM (ADR) JPMorgan Sobreponderar 41,00 » 79,00 17/12/2025"
estructurada,363,13,2025-12-18,SQM-ADR,adr,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sechies A. SQM (ADR) Credicorp Capital Mantener 45,60 » 64,70 18/12/2025"
estructurada,363,8,2025-12-20,ANDINA-B,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BICE Sobreponderar 4,747.00 4.686,00 1.29% 20/12/2025"
estructurada,363,9,2025-12-20,CCU,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Compafiia Cervecerias ccu BICE Sobreponderar 5.230,00 7.794,00 49,02% 20/12/2025"
estructurada,363,11,2025-12-20,CONCHATORO,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO —BICE Sobreponderar 856,10 1.280,00 49,52% 20/12/2025"
estructurada,363,7,2025-12-20,ENELAM,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM BANCHILE Comprar 84,80 99,00 » 99,00 16,75% 20/12/2025"
estructurada,363,6,2025-12-20,RIPLEY,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY Credicorp Capital Mantener 383,99 475,00 23,70% 20/12/2025"
estructurada,362,14,2025-12-22,CMPC,accion_local,Goldman Sachs,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cMPC Goldman Sachs Neutral 1.074,00 1.562,00 » 1.530,00 42,46% 22/12/2025"
estructurada,362,15,2025-12-22,COPEC,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Goldman Sachs Vender 6.126,00 6.060,00 » 6.285,00 260% 22/12/2025"
estructurada,363,5,2025-12-22,HAPAG-LLOYD,accion_extranjera,Barclays Capital,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"HAPAG-LLOYD HAPAG-LLOYD Barclays Capital ~~ Subponderar 92,00 » 94,00 22/12/2025"
estructurada,362,13,2025-12-23,PARAUCO,accion_local,MBI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO MBI Neutral 3.968,10 2.965,00 -25,28% 23/12/2025"
estructurada,362,12,2025-12-24,ECL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA. ECL Credicorp Capital © Comprar 1.799,90 1.430,00 » 1.430,00 -20,55% 24/12/2025"
estructurada,362,10,2025-12-24,ENELCHILE,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE BCI Neutral 82,00 80,00 » 80,00 -2,44% 24/12/2025"
estructurada,362,11,2025-12-24,ENELCHILE,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE Credicorp Capital © Comprar 82,00 83,00 » 83,00 1,22% 24/12/2025"
estructurada,362,8,2025-12-24,ITAUCL,accion_local,Citi,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Ital Chile ITAUCL Citi ‘Comprar 20.500,00 19.000,00 » 19.000,00 -7,32% 24/12/2025"
estructurada,362,9,2025-12-24,ITAUCL,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITAUCL JPMorgan Sobreponderar 20.500,00 18.100,00 » 18.100,00 -11,71% 24/12/2025"
estructurada,362,6,2025-12-26,CENCOMALLS,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"CENCO MALLS CENCOMALLS BICE Neutral 2.249,90 2.715,00 20,67% 26/12/2025"
estructurada,362,3,2025-12-26,COPEC,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Jefferies ‘Comprar 6.126,00 8.000,00 30,59% 26/12/2025"
estructurada,362,7,2025-12-26,ENELAM,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM BICE Neutral 84,80 97,00 14,39% 26/12/2025"
estructurada,362,5,2025-12-26,MALLPLAZA,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"MallPlaza MALLPLAZA BICE Neutral 3.905,00 3.525,00 -9,73% 26/12/2025"
estructurada,362,4,2025-12-26,PARAUCO,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO BICE Neutral 3.968,10 3.501,00 -11,77% 26/12/2025"
estructurada,361,13,2025-12-29,SQM-B,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Socaae Cuimica yMinera sqm-8 Credicorp Capital Mantener 66.050,00 58.000,00 » 58.000,00 -12,19% 29/12/2025"
estructurada,361,14,2025-12-29,SQM-B,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sociedad Quimica y Minera samy (apr) Credicorp Capital Mantener 64,70 » 64,70 29/12/2025"
estructurada,361,12,2025-12-30,CAP,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"CapSA. CAP BICE Neutral 6.390,00 7.798,00 22,03% 30/12/2025"
no_interpretada,361,9,2025-12-30,CMPC,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cmPc Morgan Stanley Igual al mercado 1.074,00 1.600,00 » 1.600,00 48,98% 30/12/2025"
no_interpretada,361,8,2025-12-30,COPEC,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Morgan Stanley Igual al mercado 6.126,00 7.300,00 » 7.300,00 19,16% 30/12/2025"
estructurada,361,11,2025-12-30,ECL,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL BICE Sobreponderar 1.799,90 1.744,00 -3,11% 30/12/2025"
estructurada,361,10,2025-12-30,ENELCHILE,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE BICE Neutral 82,00 85,00 3.66% 30/12/2025"
estructurada,361,6,2025-12-31,ANDINA-B,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B Credicorp Capital Mantener 4747.00 4,400,00 » 4.600,00 -3,10% 31/12/2025"
estructurada,361,7,2025-12-31,CCU,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Gompafiia Cervecerias ccu Credicorp Capital Mantener 5.230,00 6.600,00 » 6.600,00 26.20% 31/12/2025"
estructurada,361,5,2026-01-02,BSANTANDER,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER BCI Neutral 78,16 68,00 » 68,00 -13,00% 02/01/2026"
estructurada,400,14,2026-01-02,CENCOMALLS,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"CENCO MALLS CENCOMALLS —BICE Neutral 2.249,90 2.715,00 20.67% 02/01/2026"
estructurada,400,15,2026-01-02,CENCOSUD,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOsUD BICE Sobreponderar 2.005,00 3.652,00 82.14% 02/01/2026"
estructurada,400,17,2026-01-02,CHILE,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE BCI Neutral 188,88 160,00 » 160,00 -15,29% 02/01/2026"
estructurada,400,18,2026-01-02,ITAUCL,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Ita Chile ITAUCL BCI Neutral 20.500,00 16.500,00 » 16.500,00 -19,51% 02/01/2026"
estructurada,400,13,2026-01-02,MALLPLAZA,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"MallPlaza MALLPLAZA BICE Neutral 3.905,00 3.525,00 973% 02/01/2026"
estructurada,400,12,2026-01-02,PARAUCO,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO BICE Neutral 3.968,10 3.501,00 -11,77% 02/01/2026"
estructurada,400,11,2026-01-05,ENTEL,accion_local,SCOTIA,Inferior al mercado,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Sees eae, ENTEL SCOTIA Inferior al mercado 3.686,00 2.140,00 » 2.140,00 -41,94% 05/01/2026"
estructurada,400,10,2026-01-05,LTM-ADR,adr,Citi,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) citi Neutral 53,00 05/01/2026"
estructurada,400,8,2026-01-06,BCI,accion_local,BICE,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Creatto © BCI BICE ‘Sobreponderar 62.802,00 63.514,00 » 63.514,00 4.13% 06/01/2026"
estructurada,400,6,2026-01-06,CHILE,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE BICE Neutral 188,88 180,00 » 180,00 -470% 06/01/2026"
estructurada,400,9,2026-01-06,ITAUCL,accion_local,BICE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITAUCL BICE Neutral 20.500,00 19.086,00 » 19.086,00 690% 06/01/2026"
estructurada,400,4,2026-01-07,CENCOSUD,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOsUD Credicorp Capital Comprar 2.005,00 3.500,00 » 3.500,00 74.56% 07/01/2026"
estructurada,399,23,2026-01-07,LTM-ADR,adr,Citi,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Citi Neutral 53,00 » 53,00 07/01/2026"
estructurada,399,24,2026-01-07,PARAUCO,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO Credicorp Capital © Comprar 3.968,10 3.100,00 » 3.100,00 -21,88% 07/01/2026"
estructurada,399,17,2026-01-08,ENTEL,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"- aaa SA ENTEL Credicorp Capital © Mantener 3.686,00 3.700,00 » 3.700,00 0,38% 08/01/2026"
estructurada,399,12,2026-01-09,CENCOSUD,accion_local,SCOTIA,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD SCOTIA Neutral 2.005,00 3.500,00 » 3.500,00 74,56% 09/01/2026"
estructurada,399,11,2026-01-09,FALABELLA,accion_local,SCOTIA,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SAC. Falabella FALABELLA SCOTIA Comprar 5.853,00 5.500,00 » 7.000,00 19,60% 09/01/2026"
estructurada,399,6,2026-01-13,ANDINA-B,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B Goldman Sachs Comprar 4.747,00 5.040,00 » 5.040,00 617% 13/01/2026"
estructurada,398,22,2026-01-13,CHILE,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE (ADR) Goldman Sachs Vender 35,00 » 36,00 13/01/2026"
estructurada,398,26,2026-01-13,HAPAG-LLOYD,accion_extranjera,Barclays Capital,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"HAPAG-LLOYD HAPAG-LLOYD — Barclays Capital Subponderar 94,00 » 94,00 13/01/2026"
estructurada,398,21,2026-01-13,LTM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Credicorp Capital Comprar 25,40 27,00 » 30,50 20,08% 13/01/2026"
no_interpretada,399,4,2026-01-13,MALLPLAZA,accion_local,Itaú,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"MallPlaza MALLPLAZA ITAU Sobreponderar 3.905,00 2.960,00 » 3.740,00 4.23% 13/01/2026"
no_interpretada,399,5,2026-01-13,PARAUCO,accion_local,Itaú,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO ITAU Sobreponderar 3.968,10 2.710,00 » 3.770,00 ~4,99% 13/01/2026"
estructurada,398,20,2026-01-13,SQM-ADR,adr,DEUTSCHE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Ere SQM (ADR) DEUTSCHE Comprar 55,00 » 88,00 13/01/2026"
estructurada,398,10,2026-01-14,HAPAG-LLOYD,accion_extranjera,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"HAPAG-LLOYD HAPAG-LLOYD Goldman Sachs _Vender 78,00 » 74,00 14/01/2026"
estructurada,398,7,2026-01-15,BCI,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Crédit € BCI JPMorgan Neutral 62.802,00 '50.000,00 » 62.000,00 -1,28% 15/01/2026"
estructurada,398,6,2026-01-15,BSANTANDER,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile co ae JPMorgan Neutral 30,00 » 38,00 15/01/2026"
estructurada,398,5,2026-01-15,CHILE,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE (ADR) JPMorgan Neutral 33,00 » 36,00 15/01/2026"
estructurada,398,9,2026-01-15,ITAUCL,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Itai Chile ITaucL JPMorgan ‘Sobreponderar 20.500,00 18.100,00 » 25.900,00 26.34% 15/01/2026"
estructurada,397,22,2026-01-16,CAP,accion_local,MBI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cap SA. caAP MBI Neutral 6.390,00 8.300,00 29.89% 16/01/2026"
no_interpretada,397,23,2026-01-18,CONCHATORO,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Vila Concha y Toro S.A. CONCHATORO — SCOTIA Igual al mercado 856,10 1.400,00 » 1.350,00 57,69% 18/01/2026"
estructurada,397,24,2026-01-18,COPEC,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPE BTG Pactual Comprar 6.126,00 9.400,00 53.44% 18/01/2026"
estructurada,397,13,2026-01-19,FALABELLA,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SACL. Falabella FALABELLA JPMorgan Sobreponderar 5.853,00 5.200,00 » 5.200,00 -11,16% 19/01/2026"
no_interpretada,397,12,2026-01-19,SQM-ADR,adr,HSBC,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"soe SQM (ADR) HSBC Comprar 74,00 » 95,00 19/01/2026"
estructurada,397,9,2026-01-20,SQM-B,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sociedad Quimica y Minera samy (app) JPMorgan ‘Sobreponderar 79,00 » 93,00 20/01/2026"
estructurada,397,6,2026-01-21,SQM-ADR,adr,DEUTSCHE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Soceaaace SQM (ADR) DEUTSCHE Comprar 88,00 » 91,00 21/01/2026"
estructurada,396,25,2026-01-23,LTM,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Goldman Sachs Comprar 25,40 28,00 » 29,00 14,17% 23/01/2026"
estructurada,396,17,2026-01-23,VAPORES,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"nae VAPORES Jefferies Comprar 47,20 70,00 48,31% 23/01/2026"
estructurada,396,14,2026-01-26,BSANTANDER,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile ree JPMorgan Neutral 38,00 » 38,00 26/01/2026"
no_interpretada,396,13,2026-01-26,CMPC,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. CMPC Morgan Stanley Igual al mercado 1.074,00 1.600,00 » 1.400,00 30,35% 26/01/2026"
no_interpretada,396,12,2026-01-26,COPEC,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPE Morgan Stanley igual al mercado 6.126,00 7.300,00 » 7.400,00 20,80% 26/01/2026"
estructurada,396,11,2026-01-26,LTM,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Goldman Sachs Comprar 25,40 28,00 » 29,00 14,17% 26/01/2026"
estructurada,396,10,2026-01-26,LTM-ADR,adr,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Goldman Sachs Comprar 58,50 » 66,20 26/01/2026"
estructurada,396,6,2026-01-27,BCI,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Banco de Crédio e BCI UBS Neutral 62.802,00 51.000,00 » 51.000,00 -18,79% 27/01/2026"
estructurada,395,25,2026-01-27,CMPC,accion_local,Goldman Sachs,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cmPc Goldman Sachs Neutral 1.074,00 1.530,00 » 1.507,00 40.32% 27/01/2026"
estructurada,395,23,2026-01-27,ENELCHILE,accion_local,SANTANDER,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"ENELCHILE (ADR) fon SANTANDER Neutral 4,10 » 4,60 27/01/2026"
estructurada,395,22,2026-01-27,IAM,accion_local,SANTANDER,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"NOE SA IAM SANTANDER Neutral 940,00 950,00 » 1.190,00 26,60% 27/01/2026"
estructurada,395,24,2026-01-27,LTM,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ BCI Sobreponderar 25,40 34,00 33.86% 27/01/2026"
estructurada,395,18,2026-01-28,CCU,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Compafiia Cervecerias ccu Goldman Sachs __Vender 5.230,00 4.690,00 » 4.499,00 -13,98% 28/01/2026"
estructurada,395,20,2026-01-28,COPEC,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC JPMorgan Neutral 6.126,00 5.900,00 » 6.500,00 6.11% 28/01/2026"
estructurada,395,13,2026-01-29,ANTARCHILE,accion_local,Jefferies,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AntarChile S.A. ANTARCHILE Jefferies, Comprar 7.460,00 10.300,00 » 10.750,00 44,10% 29/01/2026"
estructurada,395,12,2026-01-30,ENTEL,accion_local,MBI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"5 Nacional ee ENTEL MBI Neutral 3.686,00 4.000,00 » 4.045,00 9.74% 30/01/2026"
estructurada,395,7,2026-02-02,CCU,accion_local,JPMorgan,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Compatita Cervecertas ccu JPMorgan Subponderar 5.230,00 4.200,00 » 6.400,00 22,37% 02/02/2026"
estructurada,395,9,2026-02-02,SONDA,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA BTG Pactual Neutral 305,00 425,00 » 400,00 31.15% 02/02/2026"
estructurada,394,20,2026-02-03,BSANTANDER,accion_local,Morningstar,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Banco Santander-Chile ee Morningstar Vender 25,50 » 30,00 03/02/2026"
estructurada,394,19,2026-02-03,LTM-ADR,adr,DEUTSCHE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) DEUTSCHE Comprar 60,00 » 80,00 03/02/2026"
no_interpretada,394,11,2026-02-04,CHILE,accion_local,Morningstar,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE (ADR) Morningstar Vender 26,50 » 32,00 04/02/2026"
estructurada,394,10,2026-02-04,LTM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Credicorp Capital Comprar 25,40 30,50 » 30,50 20,08% 04/02/2026"
estructurada,394,13,2026-02-04,LTM,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ Goldman Sachs Comprar 25,40 29,00 » 29,00 14.17% 04/02/2026"
estructurada,394,16,2026-02-04,LTM,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Latam Airlines L™ JPMorgan Sobreponderar 25,40 32,00 » 32,00 25,98% 04/02/2026"
